Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
TraesCS4D03G0306900LC.1	TraesCS4D03G0306900LC.1	TraesCS4D03G0306900LC.1		123	false	false		TraesCS4D03G0306900LC.1		11.38	0.0000	0.0713	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS4D03G0316800LC.1	TraesCS4D03G0316800LC.1	TraesCS4D03G0316800LC.1		392	false	false		TraesCS4D03G0316800LC.1		2.55	0.0000	0.0720	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS4D03G0357700.1	TraesCS4D03G0357700.1	TraesCS4D03G0357700.1		180	false	false		TraesCS4D03G0357700.1		5.00	0.0000	0.0923	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS4D03G0357700.2, TraesCS4D03G0357700.3
TraesCS4D03G0373100LC.1	TraesCS4D03G0373100LC.1	TraesCS4D03G0373100LC.1		263	false	false		TraesCS4D03G0373100LC.1		7.98	0.0000	0.0766	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS4D03G0388700LC.1	TraesCS4D03G0388700LC.1	TraesCS4D03G0388700LC.1		625	false	false		TraesCS4D03G0388700LC.1		1.44	0.0000	0.0604	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS4D03G0420800LC.1	TraesCS4D03G0420800LC.1	TraesCS4D03G0420800LC.1		113	false	false		TraesCS4D03G0420800LC.1		8.85	0.0000	0.2465	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	8M(15.9949)		
TraesCS4D03G0460400.1	TraesCS4D03G0460400.1	TraesCS4D03G0460400.1		677	false	false		TraesCS4D03G0460400.1		1.03	0.0000	0.0000	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			decoy_167510
TraesCS4D03G0478100LC.1	TraesCS4D03G0478100LC.1	TraesCS4D03G0478100LC.1		151	false	false		TraesCS4D03G0478100LC.1		7.28	0.0000	0.0684	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS4D03G0514200LC.1	TraesCS4D03G0514200LC.1	TraesCS4D03G0514200LC.1		223	false	false		TraesCS4D03G0514200LC.1		4.04	0.0000	0.0781	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS4D03G0525300LC.1	TraesCS4D03G0525300LC.1	TraesCS4D03G0525300LC.1		95	false	false		TraesCS4D03G0525300LC.1		15.79	0.0000	0.0515	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS4D03G0541100LC.1	TraesCS4D03G0541100LC.1	TraesCS4D03G0541100LC.1		147	false	false		TraesCS4D03G0541100LC.1		6.12	0.0000	0.2718	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS7D03G0457900LC.1
TraesCS4D03G0619400LC.1	TraesCS4D03G0619400LC.1	TraesCS4D03G0619400LC.1		2382	false	false		TraesCS4D03G0619400LC.1		0.42	0.0000	0.3444	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS4D03G0641600.1	TraesCS4D03G0641600.1	TraesCS4D03G0641600.1		374	false	false		TraesCS4D03G0641600.1		2.14	0.0000	0.2237	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	5M(15.9949)		
TraesCS4D03G0653500LC.1	TraesCS4D03G0653500LC.1	TraesCS4D03G0653500LC.1		145	false	false		TraesCS4D03G0653500LC.1		6.21	0.0000	0.0820	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS4D03G0671900.1	TraesCS4D03G0671900.1	TraesCS4D03G0671900.1		1279	false	false		TraesCS4D03G0671900.1		1.17	0.0000	0.0535	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS4D03G0672000.1, TraesCS4D03G0672000.2
TraesCS4D03G0673100LC.1	TraesCS4D03G0673100LC.1	TraesCS4D03G0673100LC.1		1586	false	false		TraesCS4D03G0673100LC.1		0.76	0.0000	0.0548	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			
TraesCS4D03G0716700.1	TraesCS4D03G0716700.1	TraesCS4D03G0716700.1		279	false	false		TraesCS4D03G0716700.1		2.87	0.0000	0.0795	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS4D03G0747300LC.1	TraesCS4D03G0747300LC.1	TraesCS4D03G0747300LC.1		318	false	false		TraesCS4D03G0747300LC.1		3.46	0.0000	0.0625	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	3C(57.0214)		
TraesCS4D03G0764500.1	TraesCS4D03G0764500.1	TraesCS4D03G0764500.1		282	false	false		TraesCS4D03G0764500.1		4.96	0.0000	0.1606	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			
TraesCS4D03G0777900LC.1	TraesCS4D03G0777900LC.1	TraesCS4D03G0777900LC.1		381	false	false		TraesCS4D03G0777900LC.1		4.72	0.0000	0.0623	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS4D03G0788900LC.1	TraesCS4D03G0788900LC.1	TraesCS4D03G0788900LC.1		397	false	false		TraesCS4D03G0788900LC.1		3.53	0.0000	0.0791	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS4D03G0803100LC.1	TraesCS4D03G0803100LC.1	TraesCS4D03G0803100LC.1		212	false	false		TraesCS4D03G0803100LC.1		3.77	0.0000	0.0521	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5A03G0008900.1	TraesCS5A03G0008900.1	TraesCS5A03G0008900.1		612	false	false		TraesCS5A03G0008900.1		2.94	0.0000	0.1353	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5A03G0019200.1	TraesCS5A03G0019200.1	TraesCS5A03G0019200.1		390	false	false		TraesCS5A03G0019200.1		2.05	0.0000	0.1360	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5D03G0030400.1
TraesCS5A03G0031600.1	TraesCS5A03G0031600.1	TraesCS5A03G0031600.1		402	false	false		TraesCS5A03G0031600.1		1.99	0.0000	0.0553	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G0025700.1
TraesCS5A03G0038200LC.1	TraesCS5A03G0038200LC.1	TraesCS5A03G0038200LC.1		217	false	false		TraesCS5A03G0038200LC.1		5.07	0.0000	0.0000	0.00768245838668	1	0	1	2	0	2	     0	     0	     0			TraesCS5B03G0030800.1, TraesCS5D03G0049400.1, TraesCS5D03G0049400.2
TraesCS5A03G0073400.1	TraesCS5A03G0073400.1	TraesCS5A03G0073400.1		588	false	false		TraesCS5A03G0073400.1		1.19	0.0000	0.0000	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5D03G0097500.1
TraesCS5A03G0115800LC.1	TraesCS5A03G0115800LC.1	TraesCS5A03G0115800LC.1		126	false	false		TraesCS5A03G0115800LC.1		8.73	0.0000	0.0707	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5A03G0136400LC.1	TraesCS5A03G0136400LC.1	TraesCS5A03G0136400LC.1		128	false	false		TraesCS5A03G0136400LC.1		5.47	0.0000	0.0721	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5A03G0145100LC.1	TraesCS5A03G0145100LC.1	TraesCS5A03G0145100LC.1		295	false	false		TraesCS5A03G0145100LC.1		4.41	0.0000	0.0521	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5A03G0165600LC.1	TraesCS5A03G0165600LC.1	TraesCS5A03G0165600LC.1		464	false	false		TraesCS5A03G0165600LC.1		1.51	0.0000	0.1681	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS6B03G1046000LC.1, decoy_101237, decoy_106858, decoy_96087
TraesCS5A03G0170000LC.1	TraesCS5A03G0170000LC.1	TraesCS5A03G0170000LC.1		266	false	false		TraesCS5A03G0170000LC.1		2.63	0.0000	0.0858	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5A03G0173600.1	TraesCS5A03G0173600.1	TraesCS5A03G0173600.1		460	false	false		TraesCS5A03G0173600.1		1.52	0.0000	0.2044	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5A03G0174700.1, TraesCS5A03G0174900.1, TraesCS5B03G0185600.1
TraesCS5A03G0193000.1	TraesCS5A03G0193000.1	TraesCS5A03G0193000.1		232	false	false		TraesCS5A03G0193000.1		6.47	0.0000	0.0643	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5A03G0276600LC.1	TraesCS5A03G0276600LC.1	TraesCS5A03G0276600LC.1		189	false	false		TraesCS5A03G0276600LC.1		3.70	0.0000	0.1397	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5D03G0250600LC.1
TraesCS5A03G0296300.1	TraesCS5A03G0296300.1	TraesCS5A03G0296300.1		533	false	false		TraesCS5A03G0296300.1		2.25	0.0000	0.1063	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5D03G0306400.1
TraesCS5A03G0315300LC.1	TraesCS5A03G0315300LC.1	TraesCS5A03G0315300LC.1		206	false	false		TraesCS5A03G0315300LC.1		4.37	0.0000	0.0922	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5A03G0324100.1	TraesCS5A03G0324100.1	TraesCS5A03G0324100.1		553	false	false		TraesCS5A03G0324100.1		1.81	0.0000	0.0889	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G0301200.1, TraesCS5B03G0301200.2, TraesCS5D03G0287200.1, TraesCS5D03G0287200.2
TraesCS5A03G0410800.1	TraesCS5A03G0410800.1	TraesCS5A03G0410800.1		321	false	false		TraesCS5A03G0410800.1		5.30	0.0000	0.2122	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G0408000.1, TraesCS5B03G0408000.2, TraesCS5D03G0360700.1, TraesCS5D03G0360700.2
TraesCS5A03G0419300.1	TraesCS5A03G0419300.1	TraesCS5A03G0419300.1		515	false	false		TraesCS5A03G0419300.1		2.52	0.0000	0.0595	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G0416400.1, TraesCS5D03G0387400.1, TraesCS5D03G0387400.2
TraesCS5A03G0425000.1	TraesCS5A03G0425000.1	TraesCS5A03G0425000.1		424	false	false		TraesCS5A03G0425000.1		3.07	0.0000	0.1684	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5A03G0425000.2, TraesCS5A03G0425000.3, TraesCS5B03G0420500.1, TraesCS5B03G0420500.2, TraesCS5D03G0393300.1, TraesCS5D03G0393300.2
TraesCS5A03G0460700.1	TraesCS5A03G0460700.1	TraesCS5A03G0460700.1		356	false	false		TraesCS5A03G0460700.1		2.53	0.0000	0.2413	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G0455700.1, TraesCS5D03G0426200.1
TraesCS5A03G0476800.1	TraesCS5A03G0476800.1	TraesCS5A03G0476800.1		197	false	false		TraesCS5A03G0476800.1		4.57	0.0000	0.1504	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5A03G0476800.2, TraesCS5A03G0476800.3, TraesCS5A03G0476800.4, TraesCS5D03G0440000.1
TraesCS5A03G0485300LC.1	TraesCS5A03G0485300LC.1	TraesCS5A03G0485300LC.1		242	false	false		TraesCS5A03G0485300LC.1		2.89	0.0000	0.1149	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			
TraesCS5A03G0504200LC.1	TraesCS5A03G0504200LC.1	TraesCS5A03G0504200LC.1		83	false	false		TraesCS5A03G0504200LC.1		15.66	0.0000	0.1636	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5A03G0523400.2	TraesCS5A03G0523400.2	TraesCS5A03G0523400.2		284	false	false		TraesCS5A03G0523400.2		4.23	0.0000	0.0868	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5A03G0547000.1	TraesCS5A03G0547000.1	TraesCS5A03G0547000.1		222	false	false		TraesCS5A03G0547000.1		3.60	0.0000	0.1061	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5D03G0510000.1
TraesCS5A03G0561300.1	TraesCS5A03G0561300.1	TraesCS5A03G0561300.1		124	false	false		TraesCS5A03G0561300.1		7.26	0.0000	0.0544	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G0572400.1, TraesCS5D03G0527100.1
TraesCS5A03G0579200LC.1	TraesCS5A03G0579200LC.1	TraesCS5A03G0579200LC.1		423	false	false		TraesCS5A03G0579200LC.1		5.20	0.0000	0.3215	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5A03G0600800.1	TraesCS5A03G0600800.1	TraesCS5A03G0600800.1		916	false	false		TraesCS5A03G0600800.1		0.98	0.0000	0.0975	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G0618600.1
TraesCS5A03G0635500LC.1	TraesCS5A03G0635500LC.1	TraesCS5A03G0635500LC.1		70	false	false		TraesCS5A03G0635500LC.1		12.86	0.0000	0.2462	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	4M(15.9949)		
TraesCS5A03G0654500.1	TraesCS5A03G0654500.1	TraesCS5A03G0654500.1		806	false	false		TraesCS5A03G0654500.1		2.23	0.0000	0.0000	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5A03G0654500.2
TraesCS5A03G0667500.1	TraesCS5A03G0667500.1	TraesCS5A03G0667500.1		312	false	false		TraesCS5A03G0667500.1		4.17	0.0000	0.0566	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G0682800LC.1, TraesCS5B03G0682800LC.2, TraesCS5B03G0682800LC.3
TraesCS5A03G0721600.1	TraesCS5A03G0721600.1	TraesCS5A03G0721600.1		412	false	false		TraesCS5A03G0721600.1		3.64	0.0000	0.0543	0.00768245838668	1	0	1	1	0	1	     0	     0	     0	4M(15.9949)		TraesCS5B03G0759300.1, TraesCS5D03G0689000.1
TraesCS5A03G0735300.1	TraesCS5A03G0735300.1	TraesCS5A03G0735300.1		1200	false	false		TraesCS5A03G0735300.1		1.92	0.0000	0.1577	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G0766400.1, TraesCS5B03G0766400.2, TraesCS5B03G0766400.3, TraesCS5B03G0766400.4, TraesCS5B03G0766400.5, TraesCS5B03G0766400.6, TraesCS5D03G0695300.1
TraesCS5A03G0807100LC.1	TraesCS5A03G0807100LC.1	TraesCS5A03G0807100LC.1		244	false	false		TraesCS5A03G0807100LC.1		10.25	0.0000	0.2196	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5A03G0828700LC.1	TraesCS5A03G0828700LC.1	TraesCS5A03G0828700LC.1		399	false	false		TraesCS5A03G0828700LC.1		2.76	0.0000	0.0875	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G0867600.1
TraesCS5A03G0905500.1	TraesCS5A03G0905500.1	TraesCS5A03G0905500.1		566	false	false		TraesCS5A03G0905500.1		2.30	0.0000	0.0591	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G0956600.2, TraesCS5B03G0956600.3, TraesCS5B03G0956600.4, TraesCS5B03G0956600.5, TraesCS5D03G0867700.1, TraesCS5D03G0867700.2, TraesCS5D03G0867700.3
TraesCS5A03G0919500LC.1	TraesCS5A03G0919500LC.1	TraesCS5A03G0919500LC.1		732	false	false		TraesCS5A03G0919500LC.1		4.51	0.0000	0.1121	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	8C(57.0214)		
TraesCS5A03G0929400.1	TraesCS5A03G0929400.1	TraesCS5A03G0929400.1		582	false	false		TraesCS5A03G0929400.1		1.37	0.0000	0.0000	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G0979800.1, TraesCS5D03G0888400.1
TraesCS5A03G0956000.1	TraesCS5A03G0956000.1	TraesCS5A03G0956000.1		366	false	false		TraesCS5A03G0956000.1		4.37	0.0000	0.2003	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G1004200.1, TraesCS5D03G0911300.1, TraesCS5D03G0911300.2
TraesCS5A03G0970300.1	TraesCS5A03G0970300.1	TraesCS5A03G0970300.1		513	false	false		TraesCS5A03G0970300.1		1.95	0.0000	0.0894	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G1020100.1
TraesCS5A03G0978100LC.1	TraesCS5A03G0978100LC.1	TraesCS5A03G0978100LC.1		300	false	false		TraesCS5A03G0978100LC.1		2.67	0.0000	0.0727	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5A03G1004300.1	TraesCS5A03G1004300.1	TraesCS5A03G1004300.1		711	false	false		TraesCS5A03G1004300.1		1.13	0.0000	0.1467	0.00768245838668	1	0	1	2	0	2	     0	     0	     0			TraesCS5A03G1004300.2, TraesCS5A03G1004300.3, TraesCS5B03G1050500.1, TraesCS5B03G1050500.2, TraesCS5D03G0951300.1
TraesCS5A03G1035000.1	TraesCS5A03G1035000.1	TraesCS5A03G1035000.1		577	false	false		TraesCS5A03G1035000.1		3.12	0.0000	0.0548	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5A03G1046900.1	TraesCS5A03G1046900.1	TraesCS5A03G1046900.1		346	false	false		TraesCS5A03G1046900.1		2.60	0.0000	0.0558	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G1102300.1, TraesCS5B03G1102300.2, TraesCS5D03G0991600.1, TraesCS5D03G0991600.2
TraesCS5A03G1058300.1	TraesCS5A03G1058300.1	TraesCS5A03G1058300.1		793	false	false		TraesCS5A03G1058300.1		1.51	0.0000	0.0699	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5A03G1058300.2, TraesCS5D03G0996900.1
TraesCS5A03G1058900.1	TraesCS5A03G1058900.1	TraesCS5A03G1058900.1		1010	false	false		TraesCS5A03G1058900.1		0.79	0.0000	0.0773	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5A03G1058900.2, TraesCS5A03G1058900.3, TraesCS5A03G1058900.4, TraesCS5D03G0997800.1, TraesCS5D03G0997800.2, TraesCS5D03G0997800.3
TraesCS5A03G1092500LC.1	TraesCS5A03G1092500LC.1	TraesCS5A03G1092500LC.1		95	false	false		TraesCS5A03G1092500LC.1		11.58	0.0000	0.0843	0.00768245838668	1	0	1	1	0	1	     0	     0	     0	1M(15.9949)		TraesCS5D03G1050900LC.1
TraesCS5A03G1100300.1	TraesCS5A03G1100300.1	TraesCS5A03G1100300.1		157	false	false		TraesCS5A03G1100300.1		5.10	0.0000	0.0989	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G1167600.1, TraesCS5D03G1057500.1
TraesCS5A03G1115800.1	TraesCS5A03G1115800.1	TraesCS5A03G1115800.1		330	false	false		TraesCS5A03G1115800.1		5.15	0.0000	0.0595	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5A03G1115800.2
TraesCS5A03G1118300.1	TraesCS5A03G1118300.1	TraesCS5A03G1118300.1		662	false	false		TraesCS5A03G1118300.1		1.51	0.0000	0.1249	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G1186500.1, TraesCS5D03G1070200.1
TraesCS5A03G1154300.1	TraesCS5A03G1154300.1	TraesCS5A03G1154300.1		227	false	false		TraesCS5A03G1154300.1		3.52	0.0000	0.0504	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5A03G1235100.1	TraesCS5A03G1235100.1	TraesCS5A03G1235100.1		103	false	false		TraesCS5A03G1235100.1		26.21	0.0000	0.0555	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	11C(57.0214), N-term(42.0106)		
TraesCS5A03G1253300.1	TraesCS5A03G1253300.1	TraesCS5A03G1253300.1		89	false	false		TraesCS5A03G1253300.1		21.35	0.0000	0.1031	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5A03G1257600.1	TraesCS5A03G1257600.1	TraesCS5A03G1257600.1		2404	false	false		TraesCS5A03G1257600.1		0.29	0.0000	0.1041	0.00768245838668	1	0	1	2	0	2	     0	     0	     0			
TraesCS5A03G1280100LC.1	TraesCS5A03G1280100LC.1	TraesCS5A03G1280100LC.1		866	false	false		TraesCS5A03G1280100LC.1		0.92	0.0000	0.0965	0.00768245838668	1	0	1	1	0	1	     0	     0	     0	2M(15.9949)		TraesCS5A03G1280100LC.2
TraesCS5B03G0018300.1	TraesCS5B03G0018300.1	TraesCS5B03G0018300.1		255	false	false		TraesCS5B03G0018300.1		3.92	0.0000	0.0694	0.00768245838668	1	0	1	1	0	1	     0	     0	     0	3C(57.0214)		
TraesCS5B03G0048200LC.2	TraesCS5B03G0048200LC.2	TraesCS5B03G0048200LC.2		214	false	false		TraesCS5B03G0048200LC.2		4.21	0.0000	0.3283	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	1M(15.9949)		
TraesCS5B03G0087600.1	TraesCS5B03G0087600.1	TraesCS5B03G0087600.1		459	false	false		TraesCS5B03G0087600.1		3.27	0.0000	0.2555	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0102900LC.1	TraesCS5B03G0102900LC.1	TraesCS5B03G0102900LC.1		169	false	false		TraesCS5B03G0102900LC.1		13.02	0.0000	0.1457	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	N-term(42.0106)		
TraesCS5B03G0108800LC.1	TraesCS5B03G0108800LC.1	TraesCS5B03G0108800LC.1		230	false	false		TraesCS5B03G0108800LC.1		4.78	0.0000	0.2473	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0123200LC.1	TraesCS5B03G0123200LC.1	TraesCS5B03G0123200LC.1		292	false	false		TraesCS5B03G0123200LC.1		2.40	0.0000	0.0000	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			decoy_219291, decoy_243274, decoy_258022, decoy_264447, decoy_32215, decoy_62088, decoy_98869
TraesCS5B03G0152200.1	TraesCS5B03G0152200.1	TraesCS5B03G0152200.1		111	false	false		TraesCS5B03G0152200.1		9.01	0.0000	0.3301	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0205600LC.1	TraesCS5B03G0205600LC.1	TraesCS5B03G0205600LC.1		206	false	false		TraesCS5B03G0205600LC.1		8.74	0.0000	0.0828	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	1C(57.0214)		
TraesCS5B03G0219300LC.1	TraesCS5B03G0219300LC.1	TraesCS5B03G0219300LC.1		202	false	false		TraesCS5B03G0219300LC.1		4.95	0.0000	0.1655	0.00768245838668	1	1	1	2	2	2	     0	     0	     0			
TraesCS5B03G0229800.1	TraesCS5B03G0229800.1	TraesCS5B03G0229800.1		753	false	false		TraesCS5B03G0229800.1		1.33	0.0000	0.2629	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0291200LC.1	TraesCS5B03G0291200LC.1	TraesCS5B03G0291200LC.1		413	false	false		TraesCS5B03G0291200LC.1		2.42	0.0000	0.0607	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0295700LC.1	TraesCS5B03G0295700LC.1	TraesCS5B03G0295700LC.1		129	false	false		TraesCS5B03G0295700LC.1		10.08	0.0000	0.0557	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0326300LC.1	TraesCS5B03G0326300LC.1	TraesCS5B03G0326300LC.1		117	false	false		TraesCS5B03G0326300LC.1		5.98	0.0000	0.1285	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			
TraesCS5B03G0343400LC.1	TraesCS5B03G0343400LC.1	TraesCS5B03G0343400LC.1		100	false	false		TraesCS5B03G0343400LC.1		8.00	0.0000	0.1066	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0445800LC.1	TraesCS5B03G0445800LC.1	TraesCS5B03G0445800LC.1		385	false	false		TraesCS5B03G0445800LC.1		2.34	0.0000	0.2998	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0463800.1	TraesCS5B03G0463800.1	TraesCS5B03G0463800.1		86	false	false		TraesCS5B03G0463800.1		8.14	0.0000	0.1542	0.00768245838668	1	1	1	2	2	2	     0	     0	     0			
TraesCS5B03G0490900.1	TraesCS5B03G0490900.1	TraesCS5B03G0490900.1		498	false	false		TraesCS5B03G0490900.1		3.82	0.0000	0.1374	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0491600LC.1	TraesCS5B03G0491600LC.1	TraesCS5B03G0491600LC.1		144	false	false		TraesCS5B03G0491600LC.1		8.33	0.0000	0.2404	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	1M(15.9949)		
TraesCS5B03G0493200.1	TraesCS5B03G0493200.1	TraesCS5B03G0493200.1		1013	false	false		TraesCS5B03G0493200.1		0.79	0.0000	0.0686	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G0493200.2, TraesCS5B03G0493200.3
TraesCS5B03G0505600LC.1	TraesCS5B03G0505600LC.1	TraesCS5B03G0505600LC.1		370	false	false		TraesCS5B03G0505600LC.1		3.24	0.0000	0.0644	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0508100.1	TraesCS5B03G0508100.1	TraesCS5B03G0508100.1		118	false	false		TraesCS5B03G0508100.1		6.78	0.0000	0.1164	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0529200LC.1	TraesCS5B03G0529200LC.1	TraesCS5B03G0529200LC.1		670	false	false		TraesCS5B03G0529200LC.1		2.09	0.0000	0.2659	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0560500.1	TraesCS5B03G0560500.1	TraesCS5B03G0560500.1		985	false	false		TraesCS5B03G0560500.1		1.52	0.0000	0.3058	0.00768245838668	1	0	1	1	0	1	     0	     0	     0	10C(57.0214), 7M(15.9949)		TraesCS5D03G0519000.1
TraesCS5B03G0577700LC.1	TraesCS5B03G0577700LC.1	TraesCS5B03G0577700LC.1		652	false	false		TraesCS5B03G0577700LC.1		1.53	0.0000	0.1299	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0588300LC.1	TraesCS5B03G0588300LC.1	TraesCS5B03G0588300LC.1		821	false	false		TraesCS5B03G0588300LC.1		0.97	0.0000	0.0749	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0654600LC.1	TraesCS5B03G0654600LC.1	TraesCS5B03G0654600LC.1		572	false	false		TraesCS5B03G0654600LC.1		1.92	0.0000	0.1565	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0670300.1	TraesCS5B03G0670300.1	TraesCS5B03G0670300.1		371	false	false		TraesCS5B03G0670300.1		3.77	0.0000	0.1037	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G0670900LC.1, TraesCSU03G0252600.1, TraesCSU03G0268400.1
TraesCS5B03G0684600LC.1	TraesCS5B03G0684600LC.1	TraesCS5B03G0684600LC.1		845	false	false		TraesCS5B03G0684600LC.1		1.07	0.0000	0.0856	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
