Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
TraesCS5B03G0913400.2	TraesCS5B03G0913400.2	TraesCS5B03G0913400.2		928	false	false		TraesCS5B03G0913400.2		3.77	0.0000	0.3208	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	22C(57.0214), 3C(57.0214)		TraesCS5B03G0913400.3, TraesCS5B03G0913400.4, TraesCS5B03G0913400.5
TraesCS5B03G0982500.1	TraesCS5B03G0982500.1	TraesCS5B03G0982500.1		370	false	false		TraesCS5B03G0982500.1		2.70	0.0000	0.0724	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0988100.1	TraesCS5B03G0988100.1	TraesCS5B03G0988100.1		653	false	false		TraesCS5B03G0988100.1		1.68	0.0000	0.0513	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G0988100.2
TraesCS5B03G1027100LC.1	TraesCS5B03G1027100LC.1	TraesCS5B03G1027100LC.1		840	false	false		TraesCS5B03G1027100LC.1		0.83	0.0000	0.0742	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G1027100LC.2, TraesCS5D03G0929700LC.1, TraesCS5D03G0929700LC.2, TraesCS5D03G0929700LC.3
TraesCS5B03G1054800.1	TraesCS5B03G1054800.1	TraesCS5B03G1054800.1		320	false	false		TraesCS5B03G1054800.1		2.50	0.0000	0.1119	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G1110000.1	TraesCS5B03G1110000.1	TraesCS5B03G1110000.1		501	false	false		TraesCS5B03G1110000.1		2.79	0.0000	0.0586	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	6C(57.0214)		TraesCS5B03G1110100.1, TraesCS5B03G1111200.1, TraesCS5B03G1111300.1, TraesCS5B03G1111300.2
TraesCS5B03G1131400.1	TraesCS5B03G1131400.1	TraesCS5B03G1131400.1		537	false	false		TraesCS5B03G1131400.1		5.03	0.0000	0.1261	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G1140000LC.1	TraesCS5B03G1140000LC.1	TraesCS5B03G1140000LC.1		118	false	false		TraesCS5B03G1140000LC.1		11.86	0.0000	0.0634	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G1148100.1	TraesCS5B03G1148100.1	TraesCS5B03G1148100.1		1075	false	false		TraesCS5B03G1148100.1		0.93	0.0000	0.0644	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G1148100.2, TraesCS5B03G1148100.3
TraesCS5B03G1158900LC.1	TraesCS5B03G1158900LC.1	TraesCS5B03G1158900LC.1		72	false	false		TraesCS5B03G1158900LC.1		13.89	0.0000	0.2293	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	3M(15.9949)		
TraesCS5B03G1176900LC.1	TraesCS5B03G1176900LC.1	TraesCS5B03G1176900LC.1		169	false	false		TraesCS5B03G1176900LC.1		23.67	0.0000	0.1134	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	11C(57.0214)		
TraesCS5B03G1200800.1	TraesCS5B03G1200800.1	TraesCS5B03G1200800.1		617	false	false		TraesCS5B03G1200800.1		1.30	0.0000	0.3164	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	1M(15.9949), 3C(57.0214)		
TraesCS5B03G1216400.1	TraesCS5B03G1216400.1	TraesCS5B03G1216400.1		471	false	false		TraesCS5B03G1216400.1		2.12	0.0000	0.0561	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G1227400LC.1	TraesCS5B03G1227400LC.1	TraesCS5B03G1227400LC.1		251	false	false		TraesCS5B03G1227400LC.1		5.98	0.0000	0.0581	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	14M(15.9949), 3M(15.9949)		
TraesCS5B03G1228300LC.1	TraesCS5B03G1228300LC.1	TraesCS5B03G1228300LC.1		112	false	false		TraesCS5B03G1228300LC.1		24.11	0.0000	0.0740	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G1242700LC.1	TraesCS5B03G1242700LC.1	TraesCS5B03G1242700LC.1		615	false	false		TraesCS5B03G1242700LC.1		2.60	0.0000	0.0662	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	12C(57.0214)		
TraesCS5B03G1287700.1	TraesCS5B03G1287700.1	TraesCS5B03G1287700.1		385	false	false		TraesCS5B03G1287700.1		5.97	0.0000	0.2455	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G1291100LC.1	TraesCS5B03G1291100LC.1	TraesCS5B03G1291100LC.1		191	false	false		TraesCS5B03G1291100LC.1		8.90	0.0000	0.0751	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	2C(57.0214)		
TraesCS5B03G1296000.1	TraesCS5B03G1296000.1	TraesCS5B03G1296000.1		1563	false	false		TraesCS5B03G1296000.1		0.90	0.0000	0.0877	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	12M(15.9949)		TraesCS5B03G1296000.2
TraesCS5B03G1347900LC.1	TraesCS5B03G1347900LC.1	TraesCS5B03G1347900LC.1		127	false	false		TraesCS5B03G1347900LC.1		14.17	0.0000	0.1188	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G1349300.1	TraesCS5B03G1349300.1	TraesCS5B03G1349300.1		182	false	false		TraesCS5B03G1349300.1		7.69	0.0000	0.2603	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	5M(15.9949)		
TraesCS5B03G1368100.1	TraesCS5B03G1368100.1	TraesCS5B03G1368100.1		929	false	false		TraesCS5B03G1368100.1		1.61	0.0000	0.0864	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	14M(15.9949)		
TraesCS5B03G1371300.1	TraesCS5B03G1371300.1	TraesCS5B03G1371300.1		1529	false	false		TraesCS5B03G1371300.1		0.92	0.0000	0.3299	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	1M(15.9949)		
TraesCS5B03G1375600.1	TraesCS5B03G1375600.1	TraesCS5B03G1375600.1		888	false	false		TraesCS5B03G1375600.1		3.94	0.0000	0.2558	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS5D03G1232900.1, TraesCS7B03G0005700.1
TraesCS5B03G1376300.1	TraesCS5B03G1376300.1	TraesCS5B03G1376300.1		667	false	false		TraesCS5B03G1376300.1		3.30	0.0000	0.0611	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G1377900LC.1	TraesCS5B03G1377900LC.1	TraesCS5B03G1377900LC.1		897	false	false		TraesCS5B03G1377900LC.1		2.79	0.0000	0.0667	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G0034200.1	TraesCS5D03G0034200.1	TraesCS5D03G0034200.1		482	false	false		TraesCS5D03G0034200.1		2.28	0.0000	0.0735	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	N-term(42.0106)		
TraesCS5D03G0036700.1	TraesCS5D03G0036700.1	TraesCS5D03G0036700.1		293	false	false		TraesCS5D03G0036700.1		3.41	0.0000	0.0539	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	1M(15.9949)		
TraesCS5D03G0057500.1	TraesCS5D03G0057500.1	TraesCS5D03G0057500.1		101	false	false		TraesCS5D03G0057500.1		6.93	0.0000	0.0857	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	1M(15.9949)		TraesCS7A03G1271100.1
TraesCS5D03G0064000.1	TraesCS5D03G0064000.1	TraesCS5D03G0064000.1		144	false	false		TraesCS5D03G0064000.1		9.03	0.0000	0.0554	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G0068200LC.1	TraesCS5D03G0068200LC.1	TraesCS5D03G0068200LC.1		141	false	false		TraesCS5D03G0068200LC.1		38.30	0.0000	0.1605	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	54C(57.0214)		
TraesCS5D03G0151000LC.1	TraesCS5D03G0151000LC.1	TraesCS5D03G0151000LC.1		131	false	false		TraesCS5D03G0151000LC.1		14.50	0.0000	0.0539	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	12C(57.0214)		
TraesCS5D03G0242300LC.1	TraesCS5D03G0242300LC.1	TraesCS5D03G0242300LC.1		330	false	false		TraesCS5D03G0242300LC.1		2.73	0.0000	0.0889	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G0253400.1	TraesCS5D03G0253400.1	TraesCS5D03G0253400.1		609	false	false		TraesCS5D03G0253400.1		1.31	0.0000	0.1396	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS5D03G0253400.2
TraesCS5D03G0256000.1	TraesCS5D03G0256000.1	TraesCS5D03G0256000.1		532	false	false		TraesCS5D03G0256000.1		6.39	0.0000	0.2308	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS5D03G0256000.2
TraesCS5D03G0269300LC.1	TraesCS5D03G0269300LC.1	TraesCS5D03G0269300LC.1		266	false	false		TraesCS5D03G0269300LC.1		5.64	0.0000	0.1262	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	8M(15.9949)		
TraesCS5D03G0293500LC.1	TraesCS5D03G0293500LC.1	TraesCS5D03G0293500LC.1		130	false	false		TraesCS5D03G0293500LC.1		7.69	0.0000	0.0729	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	8C(57.0214)		
TraesCS5D03G0313700.1	TraesCS5D03G0313700.1	TraesCS5D03G0313700.1		1102	false	false		TraesCS5D03G0313700.1		1.45	0.0000	0.1363	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	14C(57.0214)		TraesCS5D03G0313700.2
TraesCS5D03G0334100LC.1	TraesCS5D03G0334100LC.1	TraesCS5D03G0334100LC.1		179	false	false		TraesCS5D03G0334100LC.1		19.55	0.0000	0.1576	0.00287562904385	1	1	1	3	3	3	     0	     0	     0	12C(57.0214), 13M(15.9949)		
TraesCS5D03G0356000.1	TraesCS5D03G0356000.1	TraesCS5D03G0356000.1		486	false	false		TraesCS5D03G0356000.1		2.06	0.0000	0.0508	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	1M(15.9949)		
TraesCS5D03G0513000.1	TraesCS5D03G0513000.1	TraesCS5D03G0513000.1		230	false	false		TraesCS5D03G0513000.1		4.35	0.0000	0.1477	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS5D03G0513000.2
TraesCS5D03G0521700LC.2	TraesCS5D03G0521700LC.2	TraesCS5D03G0521700LC.2		103	false	false		TraesCS5D03G0521700LC.2		12.62	0.0000	0.2986	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G0551900LC.1	TraesCS5D03G0551900LC.1	TraesCS5D03G0551900LC.1		170	false	false		TraesCS5D03G0551900LC.1		11.76	0.0000	0.1728	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G0570200.1	TraesCS5D03G0570200.1	TraesCS5D03G0570200.1		599	false	false		TraesCS5D03G0570200.1		5.84	0.0000	0.1017	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	26C(57.0214)		TraesCS5D03G0570200.2
TraesCS5D03G0671100.1	TraesCS5D03G0671100.1	TraesCS5D03G0671100.1		409	false	false		TraesCS5D03G0671100.1		5.13	0.0000	0.3681	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G0753800LC.1	TraesCS5D03G0753800LC.1	TraesCS5D03G0753800LC.1		353	false	false		TraesCS5D03G0753800LC.1		3.97	0.0000	0.1350	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	2M(15.9949), 6C(57.0214)		
TraesCS5D03G0758400.1	TraesCS5D03G0758400.1	TraesCS5D03G0758400.1		210	false	false		TraesCS5D03G0758400.1		10.95	0.0000	0.3311	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G0799800.1	TraesCS5D03G0799800.1	TraesCS5D03G0799800.1		525	false	false		TraesCS5D03G0799800.1		2.29	0.0000	0.3588	0.00287562904385	1	1	1	2	2	2	     0	     0	     0			
TraesCS5D03G0800800.1	TraesCS5D03G0800800.1	TraesCS5D03G0800800.1		816	false	false		TraesCS5D03G0800800.1		4.41	0.0000	0.0602	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	12M(15.9949)		
TraesCS5D03G0802500LC.1	TraesCS5D03G0802500LC.1	TraesCS5D03G0802500LC.1		287	false	false		TraesCS5D03G0802500LC.1		8.71	0.0000	0.0758	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G0832100LC.1	TraesCS5D03G0832100LC.1	TraesCS5D03G0832100LC.1		222	false	false		TraesCS5D03G0832100LC.1		4.95	0.0000	0.0692	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G0838600.1	TraesCS5D03G0838600.1	TraesCS5D03G0838600.1		750	false	false		TraesCS5D03G0838600.1		1.47	0.0000	0.0848	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G0900500.2	TraesCS5D03G0900500.2	TraesCS5D03G0900500.2		310	false	false		TraesCS5D03G0900500.2		8.71	0.0000	0.0765	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G0902700.1	TraesCS5D03G0902700.1	TraesCS5D03G0902700.1		795	false	false		TraesCS5D03G0902700.1		1.89	0.0000	0.1172	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G0917000LC.1	TraesCS5D03G0917000LC.1	TraesCS5D03G0917000LC.1		384	false	false		TraesCS5D03G0917000LC.1		3.39	0.0000	0.0627	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G0940100LC.1	TraesCS5D03G0940100LC.1	TraesCS5D03G0940100LC.1		99	false	false		TraesCS5D03G0940100LC.1		10.10	0.0000	0.1913	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G0943000LC.1	TraesCS5D03G0943000LC.1	TraesCS5D03G0943000LC.1		212	false	false		TraesCS5D03G0943000LC.1		4.72	0.0000	0.1415	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	8C(57.0214)		
TraesCS5D03G0995400.1	TraesCS5D03G0995400.1	TraesCS5D03G0995400.1		303	false	false		TraesCS5D03G0995400.1		7.26	0.0000	0.3031	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	11C(57.0214), 3M(15.9949)		
TraesCS5D03G1045800LC.1	TraesCS5D03G1045800LC.1	TraesCS5D03G1045800LC.1		99	false	false		TraesCS5D03G1045800LC.1		8.08	0.0000	0.2935	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G1065400.1	TraesCS5D03G1065400.1	TraesCS5D03G1065400.1		315	false	false		TraesCS5D03G1065400.1		14.60	0.0000	0.0586	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	7M(15.9949)		TraesCS5D03G1065400.2
TraesCS5D03G1127200LC.1	TraesCS5D03G1127200LC.1	TraesCS5D03G1127200LC.1		135	false	false		TraesCS5D03G1127200LC.1		19.26	0.0000	0.0563	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	10M(15.9949)		
TraesCS5D03G1141500LC.1	TraesCS5D03G1141500LC.1	TraesCS5D03G1141500LC.1		129	false	false		TraesCS5D03G1141500LC.1		6.20	0.0000	0.1154	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G1161900LC.1	TraesCS5D03G1161900LC.1	TraesCS5D03G1161900LC.1		296	false	false		TraesCS5D03G1161900LC.1		4.73	0.0000	0.1234	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G1180800LC.1	TraesCS5D03G1180800LC.1	TraesCS5D03G1180800LC.1		109	false	false		TraesCS5D03G1180800LC.1		14.68	0.0000	0.0656	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G1214300.1	TraesCS5D03G1214300.1	TraesCS5D03G1214300.1		578	false	false		TraesCS5D03G1214300.1		3.63	0.0000	0.0809	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	20C(57.0214), 6C(57.0214)		TraesCS5D03G1214300.3
TraesCS5D03G1217300.1	TraesCS5D03G1217300.1	TraesCS5D03G1217300.1		590	false	false		TraesCS5D03G1217300.1		3.22	0.0000	0.0645	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	2C(57.0214)		
TraesCS5D03G1231400.1	TraesCS5D03G1231400.1	TraesCS5D03G1231400.1		543	false	false		TraesCS5D03G1231400.1		2.39	0.0000	0.1854	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0002100.1	TraesCS6A03G0002100.1	TraesCS6A03G0002100.1		504	false	false		TraesCS6A03G0002100.1		3.77	0.0000	0.1819	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	8M(15.9949)		TraesCS6D03G0009100.1
TraesCS6A03G0003300.1	TraesCS6A03G0003300.1	TraesCS6A03G0003300.1		703	false	false		TraesCS6A03G0003300.1		1.56	0.0000	0.2170	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS6B03G0014000.1, TraesCS6D03G0010900.1
TraesCS6A03G0064000LC.1	TraesCS6A03G0064000LC.1	TraesCS6A03G0064000LC.1		427	false	false		TraesCS6A03G0064000LC.1		5.85	0.0000	0.1254	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0103800LC.1	TraesCS6A03G0103800LC.1	TraesCS6A03G0103800LC.1		144	false	false		TraesCS6A03G0103800LC.1		11.11	0.0000	0.0530	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0119000LC.1	TraesCS6A03G0119000LC.1	TraesCS6A03G0119000LC.1		195	false	false		TraesCS6A03G0119000LC.1		7.18	0.0000	0.2764	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0125500.1	TraesCS6A03G0125500.1	TraesCS6A03G0125500.1		473	false	false		TraesCS6A03G0125500.1		2.33	0.0000	0.0000	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	6M(15.9949)		
TraesCS6A03G0182000.1	TraesCS6A03G0182000.1	TraesCS6A03G0182000.1		1056	false	false		TraesCS6A03G0182000.1		0.85	0.0000	0.1322	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	7C(57.0214)		
TraesCS6A03G0192100LC.1	TraesCS6A03G0192100LC.1	TraesCS6A03G0192100LC.1		477	false	false		TraesCS6A03G0192100LC.1		5.03	0.0000	0.1277	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0197300LC.1	TraesCS6A03G0197300LC.1	TraesCS6A03G0197300LC.1		99	false	false		TraesCS6A03G0197300LC.1		20.20	0.0000	0.1996	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0240100LC.1	TraesCS6A03G0240100LC.1	TraesCS6A03G0240100LC.1		363	false	false		TraesCS6A03G0240100LC.1		3.58	0.0000	0.1446	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	10C(57.0214), 7M(15.9949)		
TraesCS6A03G0251200.1	TraesCS6A03G0251200.1	TraesCS6A03G0251200.1		1227	false	false		TraesCS6A03G0251200.1		0.90	0.0000	0.1292	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS6B03G0340800.1, TraesCS6B03G0340800.2, TraesCS6D03G0205800.1, TraesCS6D03G0205800.2
TraesCS6A03G0274300.1	TraesCS6A03G0274300.1	TraesCS6A03G0274300.1		442	false	false		TraesCS6A03G0274300.1		2.94	0.0000	0.0000	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	N-term(42.0106)		TraesCS6B03G0362200.1, TraesCS6B03G0362200.2, TraesCS6D03G0225900.1
TraesCS6A03G0279200LC.1	TraesCS6A03G0279200LC.1	TraesCS6A03G0279200LC.1		422	false	false		TraesCS6A03G0279200LC.1		2.61	0.0000	0.1686	0.00287562904385	1	1	1	2	2	2	     0	     0	     0			
TraesCS6A03G0348900LC.1	TraesCS6A03G0348900LC.1	TraesCS6A03G0348900LC.1		836	false	false		TraesCS6A03G0348900LC.1		1.32	0.0000	0.1654	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0407100.1	TraesCS6A03G0407100.1	TraesCS6A03G0407100.1		466	false	false		TraesCS6A03G0407100.1		3.43	0.0000	0.3167	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS6A03G0407100.2, TraesCS6A03G0407100.3, TraesCS6D03G0343300.1, TraesCS6D03G0343300.2, TraesCS6D03G0343300.3
TraesCS6A03G0412400.1	TraesCS6A03G0412400.1	TraesCS6A03G0412400.1		1682	false	false		TraesCS6A03G0412400.1		0.54	0.0000	0.1025	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS6B03G0502000.1, TraesCS6D03G0350500.1
TraesCS6A03G0418100.1	TraesCS6A03G0418100.1	TraesCS6A03G0418100.1		1948	false	false		TraesCS6A03G0418100.1		0.56	0.0000	0.1070	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0437900LC.1	TraesCS6A03G0437900LC.1	TraesCS6A03G0437900LC.1		128	false	false		TraesCS6A03G0437900LC.1		8.59	0.0000	0.1262	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0459400.1	TraesCS6A03G0459400.1	TraesCS6A03G0459400.1		438	false	false		TraesCS6A03G0459400.1		2.51	0.0000	0.1555	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS6B03G0570400.1, TraesCS6D03G0384400.1
TraesCS6A03G0498900LC.1	TraesCS6A03G0498900LC.1	TraesCS6A03G0498900LC.1		344	false	false		TraesCS6A03G0498900LC.1		2.91	0.0000	0.4054	0.00287562904385	1	1	1	2	2	2	     0	     0	     0	2M(15.9949), 4M(15.9949), 9M(15.9949)		
TraesCS6A03G0505900.1	TraesCS6A03G0505900.1	TraesCS6A03G0505900.1		968	false	false		TraesCS6A03G0505900.1		3.82	0.0000	0.0718	0.00287562904385	2	0	1	2	0	1	     0	     0	     0	10M(15.9949)		TraesCS6B03G0615400.1, TraesCS6D03G0441600.1, TraesCS6D03G0441600.2, TraesCS6D03G0441600.3
TraesCS6A03G0533000LC.1	TraesCS6A03G0533000LC.1	TraesCS6A03G0533000LC.1		253	false	false		TraesCS6A03G0533000LC.1		3.95	0.0000	0.1002	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	8M(15.9949)		
TraesCS6A03G0582100.1	TraesCS6A03G0582100.1	TraesCS6A03G0582100.1		308	false	false		TraesCS6A03G0582100.1		3.57	0.0000	0.0663	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	2M(15.9949), 5C(57.0214)		
TraesCS6A03G0590300LC.1	TraesCS6A03G0590300LC.1	TraesCS6A03G0590300LC.1		436	false	false		TraesCS6A03G0590300LC.1		2.52	0.0000	0.0589	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0612300LC.1	TraesCS6A03G0612300LC.1	TraesCS6A03G0612300LC.1		293	false	false		TraesCS6A03G0612300LC.1		5.12	0.0000	0.0506	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0623900LC.1	TraesCS6A03G0623900LC.1	TraesCS6A03G0623900LC.1		575	false	false		TraesCS6A03G0623900LC.1		4.17	0.0000	0.0664	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0664100LC.1	TraesCS6A03G0664100LC.1	TraesCS6A03G0664100LC.1		285	false	false		TraesCS6A03G0664100LC.1		7.02	0.0000	0.2610	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0672600LC.1	TraesCS6A03G0672600LC.1	TraesCS6A03G0672600LC.1		161	false	false		TraesCS6A03G0672600LC.1		4.35	0.0000	0.2237	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	2M(15.9949)		
TraesCS6A03G0675600LC.1	TraesCS6A03G0675600LC.1	TraesCS6A03G0675600LC.1		155	false	false		TraesCS6A03G0675600LC.1		5.16	0.0000	0.0721	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0696000LC.1	TraesCS6A03G0696000LC.1	TraesCS6A03G0696000LC.1		985	false	false		TraesCS6A03G0696000LC.1		2.34	0.0000	0.0759	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			
TraesCS6A03G0702300.1	TraesCS6A03G0702300.1	TraesCS6A03G0702300.1		384	false	false		TraesCS6A03G0702300.1		2.08	0.0000	0.2797	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS6B03G0834100.1, TraesCS6D03G0590500.1
TraesCS6A03G0712500.1	TraesCS6A03G0712500.1	TraesCS6A03G0712500.1		190	false	false		TraesCS6A03G0712500.1		20.53	0.0000	0.0507	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0722700.1	TraesCS6A03G0722700.1	TraesCS6A03G0722700.1		159	false	false		TraesCS6A03G0722700.1		10.06	0.0000	0.1777	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0736000.1	TraesCS6A03G0736000.1	TraesCS6A03G0736000.1		345	false	false		TraesCS6A03G0736000.1		7.25	0.0000	0.0711	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	19C(57.0214), 9M(15.9949)		TraesCS6D03G0618900.1
TraesCS6A03G0758900LC.1	TraesCS6A03G0758900LC.1	TraesCS6A03G0758900LC.1		76	false	false		TraesCS6A03G0758900LC.1		42.11	0.0000	0.3171	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	4C(57.0214)		
TraesCS6A03G0793400.1	TraesCS6A03G0793400.1	TraesCS6A03G0793400.1		328	false	false		TraesCS6A03G0793400.1		2.44	0.0000	0.2446	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	6M(15.9949)		TraesCS6B03G0937400.1, TraesCS6D03G0667900.1
TraesCS6A03G0804500.1	TraesCS6A03G0804500.1	TraesCS6A03G0804500.1		141	false	false		TraesCS6A03G0804500.1		17.02	0.0000	0.0667	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	13C(57.0214)		
TraesCS6A03G0814600.1	TraesCS6A03G0814600.1	TraesCS6A03G0814600.1		829	false	false		TraesCS6A03G0814600.1		1.45	0.0000	0.2907	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS6A03G0814600.2
TraesCS6A03G0820900.1	TraesCS6A03G0820900.1	TraesCS6A03G0820900.1		533	false	false		TraesCS6A03G0820900.1		2.44	0.0000	0.0580	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS6A03G0820900.2, TraesCS6B03G0974500.1, TraesCS6D03G0694100.1
TraesCS6A03G0825700.1	TraesCS6A03G0825700.1	TraesCS6A03G0825700.1		492	false	false		TraesCS6A03G0825700.1		5.49	0.0000	0.1017	0.00287562904385	2	0	1	2	0	1	     0	     0	     0	8M(15.9949)		TraesCS6D03G0699300.1
TraesCS6A03G0840100.1	TraesCS6A03G0840100.1	TraesCS6A03G0840100.1		465	false	false		TraesCS6A03G0840100.1		3.23	0.0000	0.1159	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	1C(57.0214), N-term(42.0106)		
TraesCS6A03G0926900LC.1	TraesCS6A03G0926900LC.1	TraesCS6A03G0926900LC.1		337	false	false		TraesCS6A03G0926900LC.1		5.64	0.0000	0.1316	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
